race,date,city_wapo,state,body_camera,AGENCYNAME,POL_BWC,PERS_TRN_ACAD,PERS_TRN_FIELD,POL_COMP_EXTINV,POL_INV_INJRY,POL_INV_DTH,POL_INV_DCHG_GUN,PERS_CULTURE,PERS_CONFLICT,PERS_TOTAL,PERS_WHITE,FRAC_WHITE,PERS_BLACK,FRAC_BLACK,PERS_HISP,FRAC_HISP,PERS_AMIND,FRAC_AMIND,PERS_ASIAN,FRAC_ASIAN,PERS_HAWPI,FRAC_HAWPI,PERS_MULTI,FRAC_MULTI,PERS_UNK,FRAC_UNK
H,2020-01-20,Fountain Valley,CA,0,SANTA ANA POLICE DEPARTMENT,0,1200,960,0,0,1,0,0,0,312,103,0.3301282051282051,6,0.019230769230769232,181,0.5801282051282052,1,0.003205128205128205,19,0.060897435897435896,0,0.0,2,0.00641025641025641,0,0.0
W,2020-01-20,Sedona,AZ,0,WILLIAMS POLICE DEPARTMENT,1,600,480,0,1,1,1,1,0,13,11,0.8461538461538461,1,0.07692307692307693,1,0.07692307692307693,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2020-01-20,Lafayette,IN,0,LAFAYETTE POLICE DEPARTMENT,1,600,1300,0,0,0,0,0,0,142,134,0.9436619718309859,2,0.014084507042253521,2,0.014084507042253521,0,0.0,2,0.014084507042253521,0,0.0,2,0.014084507042253521,0,0.0
W,2020-01-21,Atkins,AR,0,ARKANSAS STATE POLICE,1,1080,480,0,0,0,0,0,0,555,464,0.836036036036036,80,0.14414414414414414,5,0.009009009009009009,3,0.005405405405405406,3,0.005405405405405406,0,0.0,0,0.0,0,0.0
B,2020-01-21,Jacksonville,FL,0,JACKSONVILLE SHERIFF'S OFFICE,0,790,560,0,1,1,0,0,0,1577,1182,0.7495244134432467,268,0.1699429296131896,82,0.05199746353836398,7,0.004438807863031071,35,0.02219403931515536,2,0.0012682308180088776,1,0.0006341154090044388,0,0.0
W,2020-01-21,Fox Crossing,WI,0,WINNEBAGO COUNTY SHERIFF'S OFFICE,1,720,100,0,0,1,0,1,1,129,127,0.9844961240310077,1,0.007751937984496124,1,0.007751937984496124,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2020-01-21,Denton,TX,0,DENTON POLICE DEPARTMENT,1,738,680,0,0,1,0,0,0,171,119,0.695906432748538,30,0.17543859649122806,16,0.0935672514619883,2,0.011695906432748537,4,0.023391812865497075,0,0.0,0,0.0,0,0.0
A,2020-01-21,Lacey,WA,0,WASHINGTON STATE PATROL,0,1009,352,0,0,0,0,0,1,969,851,0.8782249742002064,24,0.02476780185758514,36,0.03715170278637771,16,0.016511867905056758,23,0.023735810113519093,2,0.0020639834881320948,15,0.015479876160990712,2,0.0020639834881320948
W,2020-01-22,Arvada,CO,0,WHEAT RIDGE POLICE DEPARTMENT,1,880,680,0,1,1,0,0,0,75,69,0.92,0,0.0,5,0.06666666666666667,0,0.0,1,0.013333333333333334,0,0.0,0,0.0,0,0.0
H,2020-01-22,Mesa,AZ,0,TEMPE POLICE DEPARTMENT,1,825,600,0,0,0,0,1,1,347,238,0.6858789625360231,21,0.06051873198847262,62,0.1786743515850144,2,0.005763688760806916,5,0.01440922190201729,0,0.0,1,0.002881844380403458,18,0.05187319884726225
W,2020-01-22,Moore,OK,0,OKLAHOMA HIGHWAY PATROL,1,1221,600,0,0,0,0,0,0,799,670,0.8385481852315394,31,0.03879849812265332,1,0.0012515644555694619,93,0.11639549436795996,4,0.0050062578222778474,0,0.0,0,0.0,0,0.0
B,2020-01-23,Savannah,GA,0,SAVANNAH CHATHAM METRO POLICE DEPARTMENT,1,408,400,0,1,1,1,0,0,598,367,0.6137123745819398,184,0.3076923076923077,30,0.05016722408026756,0,0.0,11,0.01839464882943144,0,0.0,0,0.0,6,0.010033444816053512
W,2020-01-23,Paris,TX,0,CLARKSVILLE POLICE DEPARTMENT,1,600,360,0,1,1,1,1,1,7,5,0.7142857142857143,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2020-01-23,Wasilla,AK,0,WASILLA POLICE DEPARTMENT,0,650,640,0,0,1,0,0,0,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,1.0
B,2020-01-23,St. Petersburg,FL,0,PINELLAS COUNTY SHERIFF'S OFFICE,0,790,880,0,0,0,0,0,0,1486,1199,0.806864064602961,189,0.1271870794078062,81,0.05450874831763122,1,0.0006729475100942127,11,0.007402422611036339,3,0.002018842530282638,2,0.0013458950201884253,0,0.0
B,2020-01-23,Atlanta,GA,0,GEORGIA STATE PATROL,0,1078,480,0,1,1,0,0,0,1062,888,0.8361581920903954,146,0.1374764595103578,14,0.013182674199623353,0,0.0,6,0.005649717514124294,1,0.0009416195856873823,7,0.006591337099811676,0,0.0
W,2020-01-24,San Angelo,TX,0,SAN ANGELO POLICE DEPARTMENT,0,1095,240,0,1,1,1,1,1,165,119,0.7212121212121212,3,0.01818181818181818,39,0.23636363636363636,1,0.006060606060606061,3,0.01818181818181818,0,0.0,0,0.0,0,0.0
H,2020-01-24,Oak Park,CA,1,SAN DIEGO POLICE DEPARTMENT,1,928,800,1,0,1,0,0,0,1857,1175,0.6327409800753904,117,0.0630048465266559,395,0.21270866989768444,12,0.006462035541195477,156,0.0840064620355412,2,0.0010770059235325794,0,0.0,0,0.0
W,2020-01-24,Coden,AL,0,MOBILE COUNTY SHERIFF'S OFFICE,0,520,480,0,0,1,0,1,1,154,125,0.8116883116883117,28,0.18181818181818182,1,0.006493506493506494,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2020-01-25,Aurora,CO,0,DENVER POLICE DEPARTMENT,1,1010,640,1,0,1,1,1,1,1464,962,0.657103825136612,143,0.0976775956284153,306,0.20901639344262296,15,0.010245901639344262,36,0.02459016393442623,2,0.001366120218579235,0,0.0,0,0.0
B,2020-01-25,Columbus,OH,0,COLUMBUS POLICE DEPARTMENT,1,1120,600,0,1,1,1,0,1,1802,1566,0.8690344062153164,187,0.10377358490566038,19,0.010543840177580466,3,0.001664816870144284,20,0.011098779134295227,7,0.00388457269700333,0,0.0,0,0.0
W,2020-01-27,Chandler,AZ,0,CHANDLER POLICE DEPARTMENT,1,880,520,1,0,0,0,0,0,322,280,0.8695652173913043,5,0.015527950310559006,32,0.09937888198757763,0,0.0,5,0.015527950310559006,0,0.0,0,0.0,0,0.0
B,2020-01-27,Temple Hills,MD,0,PRINCE GEORGES COUNTY POLICE,0,1200,480,1,0,0,0,1,1,1673,758,0.45307830245068736,710,0.42438732815301855,147,0.08786610878661087,3,0.0017931858936043037,55,0.0328750747160789,0,0.0,0,0.0,0,0.0
W,2020-01-27,Lexington Park,MD,0,ST MARYS COUNTY SHERIFF'S OFFICE,1,1040,600,0,0,0,0,1,1,128,115,0.8984375,4,0.03125,1,0.0078125,0,0.0,2,0.015625,1,0.0078125,5,0.0390625,0,0.0
W,2020-01-28,Scottsdale,AZ,0,SCOTTSDALE POLICE DEPARTMENT,1,585,520,0,0,0,0,0,0,411,364,0.8856447688564477,12,0.029197080291970802,21,0.051094890510948905,4,0.009732360097323601,9,0.021897810218978103,0,0.0,0,0.0,1,0.0024330900243309003
H,2020-01-28,Tuscson,AZ,0,TUCSON POLICE DEPARTMENT,1,920,480,0,0,0,0,0,0,876,573,0.6541095890410958,18,0.02054794520547945,249,0.2842465753424658,7,0.007990867579908675,22,0.02511415525114155,4,0.0045662100456621,3,0.003424657534246575,0,0.0
W,2020-01-28,Shelby Gap,KY,0,PIKEVILLE POLICE DEPARTMENT,0,928,600,0,0,0,0,0,0,21,21,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2020-01-29,Graham,NC,0,BURLINGTON POLICE DEPARTMENT,1,616,624,0,0,1,1,0,0,127,116,0.9133858267716536,6,0.047244094488188976,4,0.031496062992125984,0,0.0,0,0.0,0,0.0,1,0.007874015748031496,0,0.0
W,2020-01-29,Deposit,NY,0,NEW YORK STATE POLICE,0,1081,420,0,0,0,0,0,0,4689,4120,0.8786521646406483,252,0.053742802303262956,263,0.056088718276818085,5,0.0010663254425250586,41,0.00874386862870548,0,0.0,0,0.0,8,0.0017061207080400938
W,2020-01-29,Kasilof,AK,0,ALASKA STATE TROOPERS,0,0,0,0,0,0,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2020-01-30,Hockingport,OH,0,BELPRE POLICE DEPARTMENT,0,760,500,0,0,0,0,1,1,11,11,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2020-01-30,Columbus,OH,0,COLUMBUS POLICE DEPARTMENT,1,1120,600,0,1,1,1,0,1,1802,1566,0.8690344062153164,187,0.10377358490566038,19,0.010543840177580466,3,0.001664816870144284,20,0.011098779134295227,7,0.00388457269700333,0,0.0,0,0.0
B,2020-01-30,Raleigh,NC,1,RALEIGH POLICE DEPARTMENT,0,1097,840,0,1,1,0,0,0,760,641,0.843421052631579,79,0.10394736842105264,27,0.035526315789473684,0,0.0,6,0.007894736842105263,0,0.0,0,0.0,7,0.009210526315789473
B,2020-02-01,Gulfport,MS,0,GULFPORT POLICE DEPARTMENT,0,480,720,0,1,1,1,1,0,145,130,0.896551724137931,15,0.10344827586206896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2020-02-01,Spring Hill,FL,0,HERNANDO COUNTY SHERIFF'S OFFICE,0,770,640,0,0,1,0,0,1,219,197,0.8995433789954338,7,0.0319634703196347,13,0.0593607305936073,0,0.0,1,0.0045662100456621,0,0.0,0,0.0,1,0.0045662100456621
B,2020-02-01,Fort Myers,FL,0,FORT MYERS POLICE DEPARTMENT,1,770,640,0,1,1,0,0,0,180,125,0.6944444444444444,21,0.11666666666666667,32,0.17777777777777778,1,0.005555555555555556,1,0.005555555555555556,0,0.0,0,0.0,0,0.0
B,2020-02-02,Wauwatosa,WI,0,WAUWATOSA POLICE DEPARTMENT,1,720,460,0,1,1,0,1,1,88,80,0.9090909090909091,3,0.03409090909090909,2,0.022727272727272728,0,0.0,2,0.022727272727272728,0,0.0,1,0.011363636363636364,0,0.0
B,2020-02-03,Millcreek,UT,0,UNIFIED POLICE DEPARTMENT OF GREATER SALT LAKE,0,480,640,0,0,1,0,1,0,435,362,0.832183908045977,4,0.009195402298850575,29,0.06666666666666667,4,0.009195402298850575,8,0.01839080459770115,9,0.020689655172413793,6,0.013793103448275862,13,0.029885057471264367
B,2020-02-04,Denton,TX,1,DENTON POLICE DEPARTMENT,1,738,680,0,0,1,0,0,0,171,119,0.695906432748538,30,0.17543859649122806,16,0.0935672514619883,2,0.011695906432748537,4,0.023391812865497075,0,0.0,0,0.0,0,0.0
W,2020-02-04,Allen,OK,0,OKLAHOMA HIGHWAY PATROL,1,1221,600,0,0,0,0,0,0,799,670,0.8385481852315394,31,0.03879849812265332,1,0.0012515644555694619,93,0.11639549436795996,4,0.0050062578222778474,0,0.0,0,0.0,0,0.0
B,2020-02-04,Home Garden,CA,0,HANFORD POLICE DEPARTMENT,1,1200,640,0,1,1,1,1,0,52,35,0.6730769230769231,1,0.019230769230769232,15,0.28846153846153844,0,0.0,0,0.0,1,0.019230769230769232,0,0.0,0,0.0
W,2020-02-04,Ono,CA,0,ANDERSON POLICE DEPARTMENT,1,920,670,0,1,1,1,1,1,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2020-02-05,Washoe,NV,0,RENO POLICE DEPARTMENT,0,720,680,0,1,1,0,0,0,297,250,0.8417508417508418,4,0.013468013468013467,27,0.09090909090909091,4,0.013468013468013467,8,0.026936026936026935,0,0.0,4,0.013468013468013467,0,0.0
H,2020-02-05,Topeka,KS,0,KANSAS HIGHWAY PATROL,0,560,616,0,0,1,1,1,1,477,447,0.9371069182389937,10,0.020964360587002098,13,0.027253668763102725,5,0.010482180293501049,2,0.0041928721174004195,0,0.0,0,0.0,0,0.0
W,2020-02-06,Port Charlotte,FL,0,CHARLOTTE COUNTY SHERIFF'S OFFICE,0,770,640,0,0,1,0,0,0,289,238,0.8235294117647058,28,0.09688581314878893,18,0.06228373702422145,2,0.006920415224913495,2,0.006920415224913495,0,0.0,0,0.0,1,0.0034602076124567475
W,2020-02-07,Brookline,MA,0,BOSTON POLICE DEPARTMENT,1,1128,272,0,0,0,0,0,0,2148,1430,0.6657355679702048,481,0.2239292364990689,190,0.08845437616387337,0,0.0,47,0.021880819366852888,0,0.0,0,0.0,0,0.0
W,2020-02-07,Sapulpa,OK,0,TULSA POLICE DEPARTMENT,0,960,640,0,0,0,0,1,1,728,552,0.7582417582417582,64,0.08791208791208792,23,0.03159340659340659,78,0.10714285714285714,11,0.01510989010989011,0,0.0,0,0.0,0,0.0
W,2020-02-08,Vestavia Hills,AL,0,MOUNTAIN BROOK POLICE DEPARTMENT,0,1120,1120,0,1,1,1,0,0,56,52,0.9285714285714286,3,0.05357142857142857,0,0.0,0,0.0,0,0.0,1,0.017857142857142856,0,0.0,0,0.0
W,2020-02-09,Kennewick,WA,0,MOSES LAKE POLICE DEPARTMENT,1,720,600,0,1,1,1,0,0,33,22,0.6666666666666666,1,0.030303030303030304,6,0.18181818181818182,0,0.0,2,0.06060606060606061,1,0.030303030303030304,0,0.0,1,0.030303030303030304
W,2020-02-09,Saginaw,MI,0,SAGINAW TOWNSHIP POLICE DEPARTMENT,1,600,560,0,1,1,1,0,0,42,42,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2020-02-09,Chicago,IL,0,CHICAGO POLICE DEPARTMENT,1,917,400,0,0,0,0,0,0,11965,6183,0.5167572085248642,2671,0.22323443376514834,2706,0.22615963226076055,36,0.0030087755954868365,366,0.03058921855411617,0,0.0,0,0.0,3,0.0002507312996239031
W,2020-02-09,Byron,GA,0,HOUSTON COUNTY SHERIFF'S DEPARTMENT,0,408,540,0,0,1,0,1,1,128,111,0.8671875,14,0.109375,2,0.015625,0,0.0,1,0.0078125,0,0.0,0,0.0,0,0.0
B,2020-02-10,Forrest City,AR,0,PALESTINE POLICE DEPARTMENT,0,520,80,0,1,1,0,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2020-02-10,Lafayette,LA,0,LAFAYETTE POLICE DEPARTMENT,1,640,640,0,0,1,0,0,0,266,210,0.7894736842105263,49,0.18421052631578946,5,0.018796992481203006,1,0.0037593984962406013,1,0.0037593984962406013,0,0.0,0,0.0,0,0.0
W,2020-02-10,Albertville,AL,1,BOAZ POLICE DEPARTMENT,1,520,640,0,1,1,0,0,0,22,22,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
N,2020-02-12,Virginia Beach,VA,0,MONTGOMERY COUNTY POLICE,1,1200,560,0,0,0,0,0,0,1230,963,0.7829268292682927,139,0.11300813008130081,84,0.06829268292682927,1,0.0008130081300813008,43,0.034959349593495934,0,0.0,0,0.0,0,0.0
W,2020-02-12,Baltimore,MD,0,BALTIMORE CITY POLICE,1,1000,400,1,0,0,0,0,0,2524,1248,0.49445324881141045,1010,0.4001584786053883,218,0.08637083993660856,5,0.0019809825673534074,43,0.017036450079239304,0,0.0,0,0.0,0,0.0
N,2020-02-13,Dickinson,ND,0,BOWMAN COUNTY SHERIFF'S OFFICE,0,350,200,0,1,1,1,0,0,4,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2020-02-13,Bossier City,LA,1,BOSSIER CITY POLICE DEPARTMENT,1,500,480,0,1,1,1,0,0,161,130,0.8074534161490683,23,0.14285714285714285,5,0.031055900621118012,0,0.0,0,0.0,2,0.012422360248447204,1,0.006211180124223602,0,0.0
W,2020-02-13,Salt Lake City,UT,0,SALT LAKE CITY POLICE DEPARTMENT,1,1040,560,0,1,1,1,0,0,452,392,0.8672566371681416,5,0.011061946902654867,33,0.07300884955752213,2,0.004424778761061947,5,0.011061946902654867,15,0.033185840707964605,0,0.0,0,0.0
H,2020-02-13,Amarillo,TX,0,AMARILLO POLICE DEPARTMENT,1,1113,640,0,0,0,0,0,0,351,302,0.8603988603988604,5,0.014245014245014245,43,0.1225071225071225,1,0.002849002849002849,0,0.0,0,0.0,0,0.0,0,0.0
H,2020-02-13,Sparks,NV,0,SPARKS POLICE DEPARTMENT,0,800,640,0,0,1,0,0,0,98,84,0.8571428571428571,2,0.02040816326530612,5,0.05102040816326531,1,0.01020408163265306,3,0.030612244897959183,3,0.030612244897959183,0,0.0,0,0.0
H,2020-02-14,Silverton,OR,1,MOUNT ANGEL POLICE DEPARTMENT,1,700,700,0,1,1,1,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2020-02-14,Commerce City,CO,0,ADAMS COUNTY SHERIFF'S OFFICE,0,880,140,0,0,0,0,0,1,375,301,0.8026666666666666,10,0.02666666666666667,50,0.13333333333333333,1,0.0026666666666666666,8,0.021333333333333333,0,0.0,0,0.0,5,0.013333333333333334
H,2020-02-14,Rialto,CA,0,RIALTO POLICE DEPARTMENT,1,930,640,0,0,1,0,1,1,105,55,0.5238095238095238,11,0.10476190476190476,36,0.34285714285714286,1,0.009523809523809525,2,0.01904761904761905,0,0.0,0,0.0,0,0.0
W,2020-02-14,Polkton,NC,0,UNION COUNTY SHERIFF'S OFFICE,1,616,448,0,0,1,1,0,0,201,189,0.9402985074626866,8,0.03980099502487562,3,0.014925373134328358,0,0.0,1,0.004975124378109453,0,0.0,0,0.0,0,0.0
A,2020-02-15,Anchorage,AK,0,ANCHORAGE POLICE DEPARTMENT,0,960,720,0,0,0,0,1,1,388,313,0.8067010309278351,19,0.04896907216494845,21,0.05412371134020619,9,0.023195876288659795,18,0.04639175257731959,1,0.002577319587628866,7,0.01804123711340206,0,0.0
W,2020-02-16,Newbury,MA,0,MASSACHUSETTS STATE POLICE,0,1131,480,0,0,0,0,0,0,2202,1964,0.8919164396003633,122,0.055404178019981834,67,0.030426884650317895,8,0.0036330608537693005,41,0.018619436875567667,0,0.0,0,0.0,0,0.0
A,2020-02-16,Long Beach,CA,0,LONG BEACH POLICE DEPARTMENT,1,1020,2088,0,1,1,1,1,0,779,411,0.527599486521181,40,0.051347881899871634,251,0.32220795892169446,4,0.005134788189987163,73,0.09370988446726572,0,0.0,0,0.0,0,0.0
H,2020-02-16,Poinciana,FL,0,LAKELAND POLICE DEPARTMENT,0,1080,560,0,1,1,0,0,0,236,176,0.7457627118644068,28,0.11864406779661017,26,0.11016949152542373,5,0.0211864406779661,1,0.00423728813559322,0,0.0,0,0.0,0,0.0
W,2020-02-16,Harrison County,IN,0,BORDEN POLICE DEPARTMENT,0,40,120,1,1,1,1,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2020-02-17,Greenville,TN,0,JONESBOROUGH POLICE DEPARTMENT,1,480,504,0,1,1,1,1,1,18,17,0.9444444444444444,1,0.05555555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
N,2020-02-17,Pinetop,AZ,0,NAVAJO COUNTY SHERIFF'S OFFICE,1,585,480,0,0,0,0,1,1,55,51,0.9272727272727272,0,0.0,0,0.0,3,0.05454545454545454,0,0.0,0,0.0,1,0.01818181818181818,0,0.0
B,2020-02-18,Orlando,FL,0,ORLANDO POLICE DEPARTMENT,1,770,400,1,0,1,1,0,0,743,468,0.629878869448183,123,0.1655450874831763,132,0.17765814266487215,2,0.0026917900403768506,18,0.024226110363391656,0,0.0,0,0.0,0,0.0
H,2020-02-19,Red Bluff,CA,0,ANDERSON POLICE DEPARTMENT,1,920,670,0,1,1,1,1,1,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
B,2020-02-20,Columbus,OH,0,COLUMBUS POLICE DEPARTMENT,1,1120,600,0,1,1,1,0,1,1802,1566,0.8690344062153164,187,0.10377358490566038,19,0.010543840177580466,3,0.001664816870144284,20,0.011098779134295227,7,0.00388457269700333,0,0.0,0,0.0
W,2020-02-20,DeKalb County,GA,0,DEKALB COUNTY POLICE DEPARTMENT,0,200,160,0,1,1,0,0,0,768,287,0.3736979166666667,438,0.5703125,26,0.033854166666666664,2,0.0026041666666666665,9,0.01171875,2,0.0026041666666666665,2,0.0026041666666666665,2,0.0026041666666666665
H,2020-02-21,Arvada,CO,0,WHEAT RIDGE POLICE DEPARTMENT,1,880,680,0,1,1,0,0,0,75,69,0.92,0,0.0,5,0.06666666666666667,0,0.0,1,0.013333333333333334,0,0.0,0,0.0,0,0.0
H,2020-02-22,Deming,NM,0,NEW MEXICO STATE POLICE,0,880,560,0,0,0,0,1,0,653,233,0.3568147013782542,25,0.03828483920367534,359,0.5497702909647779,31,0.04747320061255743,5,0.007656967840735069,0,0.0,0,0.0,0,0.0
W,2020-02-24,Milwaukee,WI,0,MILWAUKEE POLICE DEPARTMENT,1,920,560,0,0,1,0,0,1,1879,1241,0.660457690260777,326,0.1734965407131453,239,0.1271953166577967,28,0.014901543374135177,31,0.016498137307078234,4,0.0021287919105907396,10,0.005321979776476849,0,0.0
W,2020-02-24,Arnold,NE,0,NEBRASKA STATE PATROL,1,1180,800,0,1,1,1,0,0,446,431,0.9663677130044843,4,0.008968609865470852,4,0.008968609865470852,0,0.0,3,0.006726457399103139,0,0.0,0,0.0,4,0.008968609865470852
W,2020-02-24,Floresville,TX,0,TEXAS DEPARTMENT OF PUBLIC SAFETY,1,1176,1200,0,0,0,0,0,0,3796,2239,0.589831401475237,320,0.08429926238145416,1167,0.30742887249736567,36,0.009483667017913594,34,0.008956796628029505,0,0.0,0,0.0,0,0.0
B,2020-02-25,Tuscumbia,AL,0,COLBERT COUNTY SHERIFF'S OFFICE,1,560,480,0,1,1,0,0,0,31,28,0.9032258064516129,3,0.0967741935483871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2020-02-25,Shreveport,LA,0,SHREVEPORT POLICE DEPARTMENT,1,640,480,0,1,1,0,0,0,581,348,0.5989672977624785,211,0.36316695352839934,9,0.01549053356282272,4,0.0068846815834767644,9,0.01549053356282272,0,0.0,0,0.0,0,0.0
B,2020-02-25,New York,NY,0,NASSAU COUNTY POLICE DEPARTMENT,1,1000,160,0,0,1,0,1,1,2462,2152,0.8740861088545898,113,0.045897644191714056,166,0.06742485783915515,0,0.0,24,0.00974817221770918,0,0.0,0,0.0,7,0.002843216896831844
W,2020-02-25,Pocatello,ID,1,ONEIDA COUNTY SHERIFF'S OFFICE,1,240,280,1,1,1,1,1,1,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2020-02-25,Georgetown,TX,0,ROUND ROCK POLICE DEPARTMENT,1,648,640,0,0,1,0,0,0,163,130,0.7975460122699386,6,0.03680981595092025,26,0.15950920245398773,1,0.006134969325153374,0,0.0,0,0.0,0,0.0,0,0.0
W,2020-02-25,Dalzell,SC,0,SUMTER POLICE DEPARTMENT,1,480,332,0,1,1,1,0,1,111,72,0.6486486486486487,38,0.34234234234234234,1,0.009009009009009009,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2020-02-26,Bradenton,FL,0,MANATEE COUNTY SHERIFF'S OFFICE,0,770,688,0,0,0,0,0,0,494,419,0.8481781376518218,24,0.048582995951417005,46,0.0931174089068826,1,0.0020242914979757085,4,0.008097165991902834,0,0.0,0,0.0,0,0.0
H,2020-02-26,Greeley,CO,0,GREELEY POLICE DEPARTMENT,0,548,720,0,0,1,1,1,1,143,128,0.8951048951048951,1,0.006993006993006993,12,0.08391608391608392,0,0.0,2,0.013986013986013986,0,0.0,0,0.0,0,0.0
W,2020-02-26,Tahlequah,OK,0,OKLAHOMA HIGHWAY PATROL,1,1221,600,0,0,0,0,0,0,799,670,0.8385481852315394,31,0.03879849812265332,1,0.0012515644555694619,93,0.11639549436795996,4,0.0050062578222778474,0,0.0,0,0.0,0,0.0
W,2020-02-27,Lakeville,MN,0,ROSEMOUNT POLICE DEPARTMENT,0,0,1120,0,0,0,0,0,0,23,22,0.9565217391304348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.043478260869565216,0,0.0
W,2020-02-27,Clarkdale,AZ,0,WILLIAMS POLICE DEPARTMENT,1,600,480,0,1,1,1,1,0,13,11,0.8461538461538461,1,0.07692307692307693,1,0.07692307692307693,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
H,2020-02-27,Jacksonville,FL,0,JACKSONVILLE SHERIFF'S OFFICE,0,790,560,0,1,1,0,0,0,1577,1182,0.7495244134432467,268,0.1699429296131896,82,0.05199746353836398,7,0.004438807863031071,35,0.02219403931515536,2,0.0012682308180088776,1,0.0006341154090044388,0,0.0
H,2020-02-28,Moses Lake,WA,0,MOSES LAKE POLICE DEPARTMENT,1,720,600,0,1,1,1,0,0,33,22,0.6666666666666666,1,0.030303030303030304,6,0.18181818181818182,0,0.0,2,0.06060606060606061,1,0.030303030303030304,0,0.0,1,0.030303030303030304
B,2020-02-29,Milwaukee,WI,0,MILWAUKEE POLICE DEPARTMENT,1,920,560,0,0,1,0,0,1,1879,1241,0.660457690260777,326,0.1734965407131453,239,0.1271953166577967,28,0.014901543374135177,31,0.016498137307078234,4,0.0021287919105907396,10,0.005321979776476849,0,0.0
H,2020-02-29,San Antonio,TX,0,SAN ANTONIO POLICE DEPARTMENT,1,1320,560,1,1,1,0,0,0,2244,905,0.40329768270944744,102,0.045454545454545456,1187,0.5289661319073083,0,0.0,17,0.007575757575757576,6,0.00267379679144385,27,0.012032085561497326,0,0.0
W,2020-02-29,Henderson,NV,1,HENDERSON POLICE DEPARTMENT,0,920,1040,0,0,0,0,1,1,346,283,0.8179190751445087,11,0.031791907514450865,36,0.10404624277456648,2,0.005780346820809248,13,0.03757225433526012,0,0.0,0,0.0,1,0.002890173410404624
W,2020-03-01,Pueblo,CO,0,PUEBLO POLICE DEPARTMENT,1,840,600,0,1,1,0,0,0,185,122,0.6594594594594595,3,0.016216216216216217,55,0.2972972972972973,1,0.005405405405405406,0,0.0,4,0.021621621621621623,0,0.0,0,0.0
H,2020-03-01,Santa Clarita,CA,0,LOS ANGELES COUNTY SHERIFF'S DEPARTMENT,0,880,1040,1,0,0,0,1,1,9351,3659,0.39129504865789755,841,0.08993690514383489,4171,0.4460485509571169,24,0.0025665704202759063,656,0.07015292482087478,0,0.0,0,0.0,0,0.0
W,2020-03-01,Mocksville,NC,0,ROWAN COUNTY SHERIFF'S OFFICE,1,647,100,0,0,1,1,0,0,122,118,0.9672131147540983,3,0.02459016393442623,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00819672131147541
W,2020-03-02,Keithville,LA,0,CADDO PARISH SHERIFF'S OFFICE,0,569,280,0,0,0,0,0,0,410,231,0.5634146341463414,171,0.4170731707317073,5,0.012195121951219513,0,0.0,3,0.007317073170731708,0,0.0,0,0.0,0,0.0
W,2020-03-02,Sherman,TX,0,SHERMAN POLICE DEPARTMENT,0,864,656,0,0,1,0,0,0,62,59,0.9516129032258065,1,0.016129032258064516,1,0.016129032258064516,0,0.0,1,0.016129032258064516,0,0.0,0,0.0,0,0.0
H,2020-03-03,Miami-Dade,FL,0,MIAMIDADE POLICE DEPARTMENT,1,770,2080,0,0,1,0,0,0,2723,550,0.20198310686742563,559,0.2052882849798017,1579,0.5798751377157547,0,0.0,0,0.0,0,0.0,0,0.0,35,0.012853470437017995
